GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
E2E Tests Coverage Report,com.pkb.service.virusscan,StreamScanner.SuccessReason,0,34,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.plan.action,ExportPlanAction,32,87,1,1,10,30,6,9,5,9
E2E Tests Coverage Report,com.pkb.plan.action,ManagePlansAction,793,4392,94,319,216,944,149,328,63,200
E2E Tests Coverage Report,com.pkb.plan.action,ViewOrCreatePlanAction,132,0,9,0,36,0,18,0,13,0
E2E Tests Coverage Report,com.pkb.plan.action,DownloadPHPlanTemplateImageAction,17,48,0,0,6,15,2,8,2,8
E2E Tests Coverage Report,com.pkb.plan.action,ManagePlanExportsAction,48,107,2,4,18,27,9,14,7,13
E2E Tests Coverage Report,com.pkb.plan.action,DownloadPHPlanImageAction,35,86,1,1,14,24,8,11,7,11
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,PractitionerOrganizationExtractor,33,182,0,6,0,31,0,8,0,5
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ConditionEncounterExtractor,12,35,1,3,1,8,1,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,PractitionerRolePractitionerExtractor,1,46,1,3,1,8,1,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,PersonPatientExtractor,1,82,1,3,1,13,1,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ProvenancePatientExtractor,0,106,0,2,0,16,0,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,PatientPractitionerExtractor,29,39,3,3,5,9,2,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ObservationEncounterExtractor,27,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ObservationPatientExtractor,27,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,OrganizationOrganizationExtractor,0,47,0,4,0,9,0,5,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ConditionPatientExtractor,1,46,1,3,1,8,1,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,PractitionerRoleOrganizationExtractor,1,46,1,3,1,8,1,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,AppointmentPatientExtractor,0,73,0,2,0,11,0,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ProvenanceConsentExtractor,0,57,0,0,0,11,0,3,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ConsentOrganizationExtractor,0,76,0,0,0,12,0,3,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,AppointmentPractitionerExtractor,0,73,0,2,0,11,0,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ConsentPractitionerExtractor,0,66,0,0,0,11,0,3,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,EncounterPatientExtractor,27,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,AppointmentOrganizationExtractor,4,126,3,5,2,20,3,5,0,4
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ConsentPatientExtractor,1,39,1,1,1,7,1,3,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,MedicationStatementPatientExtractor,27,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,EncounterPractitionerExtractor,40,20,3,1,6,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ProvenanceOrganizationExtractor,0,194,0,2,0,24,0,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,PatientOrganizationExtractor,64,219,6,12,3,37,5,9,0,5
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,MedicationStatementMedicationExtractor,27,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,AllergyIntoleranceEncounterExtractor,27,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,EncounterAppointmentExtractor,36,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,AllergyIntolerancePatientExtractor,27,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,EncounterOrganizationExtractor,27,20,3,1,4,5,3,2,1,2
E2E Tests Coverage Report,com.pkb.aggregator.service.reference.extract.r4,ProvenancePractitionerExtractor,0,106,0,2,0,16,0,4,0,3
E2E Tests Coverage Report,com.pkb.aggregator.service.exception,UnexpectedTypeException,39,0,8,0,3,0,7,0,3,0
E2E Tests Coverage Report,com.pkb.aggregator.service.exception,DownstreamResourceExistsException,0,7,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.aggregator.service.exception,DownstreamVersionConflictException,0,13,0,0,0,1,0,2,0,2
E2E Tests Coverage Report,com.pkb.aggregator.service.exception,UpstreamReferenceException,0,14,0,0,0,1,0,2,0,2
E2E Tests Coverage Report,com.pkb.dataupload,EmisJobArtifactId,58,11,10,0,10,5,10,3,5,3
E2E Tests Coverage Report,com.pkb.patient.activation.letter,InvitationTokenDTO,0,11,0,0,0,3,0,1,0,1
E2E Tests Coverage Report,com.pkb.service.integration,SyncNewPatientFromSciStoreJob,3,21,1,1,1,7,1,4,0,4
E2E Tests Coverage Report,com.pkb.service.integration,SciStoreManager.MatchType,0,24,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.service.integration,SciStoreManager.RangeQualifier,3,56,0,0,1,8,1,2,1,2
E2E Tests Coverage Report,com.pkb.service.integration,DatapointExternalIntegrationUrlService,32,125,0,2,5,33,5,14,5,13
E2E Tests Coverage Report,com.pkb.service.integration,SciStoreManager,380,1571,58,58,59,352,59,65,16,50
E2E Tests Coverage Report,com.pkb.service.integration,AppointmentManagementPartnerService,60,66,6,2,8,16,9,6,5,6
E2E Tests Coverage Report,com.pkb.service.integration,PollSciStoreNotificationJob,3,21,1,1,1,7,1,4,0,4
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,MessageDispatcher,49,146,7,5,10,40,6,9,1,8
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,ChannelProfile,0,17,0,0,0,7,0,5,0,5
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,MessageComposer,3,22,0,0,1,6,1,4,1,4
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,TemplateDecider,0,28,0,0,0,5,0,3,0,3
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,VelocityTemplateHandler.VelocityContextMethods,0,11,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,EmailMessageDTO,15,9,0,0,7,3,4,3,4,3
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,MessageI18nTool,118,48,19,3,21,12,13,3,2,3
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,MessageType,14,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.service.emailmessage.sender.impl,VelocityTemplateHandler,21,208,4,10,5,51,4,8,0,5
E2E Tests Coverage Report,com.pkb.questionnaires.action,ClinicianRequestQuestionnaireAction,20,146,2,4,7,32,8,14,6,13
E2E Tests Coverage Report,com.pkb.questionnaires.action,QuestionnaireBaseAction,0,64,0,2,0,14,0,7,0,6
E2E Tests Coverage Report,com.pkb.questionnaires.action,AdminQuestionnaireAction,50,135,4,4,18,32,15,20,11,20
E2E Tests Coverage Report,com.pkb.questionnaires.action,ClinicianRequestMassQuestionnaireAction,18,148,4,6,8,31,8,18,4,17
E2E Tests Coverage Report,com.pkb.questionnaires.action,QuestionnaireResponsesAction,32,196,1,5,12,55,9,25,8,22
E2E Tests Coverage Report,com.pkb.questionnaires.action,HideQuestionnaireAction,4,75,0,0,2,20,1,16,1,16
E2E Tests Coverage Report,com.pkb.questionnaires.action,UnhideQuestionnaireAction,9,70,0,0,4,18,2,15,2,15
E2E Tests Coverage Report,com.pkb.domain.labresult,LabResultService,0,87,0,2,0,24,0,5,0,4
E2E Tests Coverage Report,com.pkb.domain.labresult,LabResultCriteria,0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.print.domain,LocalizedPrintableText,13,23,1,1,1,9,1,4,0,4
E2E Tests Coverage Report,com.pkb.print.domain,FormattedCompositePrintableText,0,28,0,0,0,7,0,4,0,4
E2E Tests Coverage Report,com.pkb.print.domain,SimplePrintableText,32,19,6,0,7,8,5,5,2,5
E2E Tests Coverage Report,com.pkb.deletion.routing,DeletionServiceRouting,11,94,1,1,1,18,2,4,1,4
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,BatchingBatchDataProcessor.NoCodingDataTypeReason,0,24,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,CareRecordObservationBatchCodeValidator,11,177,2,8,3,34,4,20,2,17
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,StatelessCodingDrugCodeProcessor,0,19,0,0,0,5,0,4,0,4
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,StatelessAdminPatientProcessor,0,81,0,6,0,19,0,11,0,8
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,AccountIdErrorHelper,0,34,1,1,0,10,1,3,0,3
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,AdminPatientItemProcessor,30,271,8,6,4,58,7,10,1,9
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,PrescribingDrugRecordBatchCodeValidator,8,59,0,2,2,14,2,9,2,8
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,CodingDrugCodeProcessor,3,87,1,1,1,15,2,12,1,12
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,StatelessAdminOrganisationProcessor,0,19,0,0,0,5,0,4,0,4
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,BatchProcessorHelperMixin,69,1031,8,42,4,136,7,79,0,61
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,ProcessingError,13,27,0,0,4,9,2,4,2,4
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,ProcessingError.Severity,0,24,0,0,0,3,0,1,0,1
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,AbstractBatchCodeValidator,2,91,0,4,1,20,1,10,1,8
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,PrescribingDrugRecordProcessor,17,784,2,12,2,137,5,49,3,44
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,EmisEsProblemStatusDescriptionHelperMixin,0,44,2,4,0,13,2,5,0,4
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,CareRecordProblemProcessor,47,519,10,16,7,97,13,36,3,33
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,EmisEsDateTimeProcessor,0,69,0,0,0,13,0,8,0,8
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,AdminPatientProcessor,85,1375,11,91,21,235,14,88,3,48
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,CareRecordProblemCache,4,149,1,3,0,27,2,14,1,13
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,AdminUserInRoleProcessor,45,191,5,3,7,32,6,20,2,20
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,EmisTestResultObservationHelper,308,188,29,1,62,48,28,14,13,14
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,AdminOrganisationProcessor,35,302,4,9,6,50,5,27,1,24
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,CareRecordObservationBatchProcessor,7,848,2,20,2,145,3,60,1,51
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,CodingClinicalCodeProcessor,3,87,1,1,1,15,2,12,1,12
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,StatelessCodingClinicalCodeProcessor,0,19,0,0,0,5,0,4,0,4
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,BatchProcessingCache,0,35,0,0,0,10,0,5,0,5
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl,BatchingBatchDataProcessor,30,652,2,18,4,119,4,48,2,40
E2E Tests Coverage Report,com.pkb.api.fhir.communication,CommunicationResourceService,0,138,0,2,0,32,0,7,0,6
E2E Tests Coverage Report,com.pkb.api.fhir.communication,CommunicationMapper,7,341,1,5,0,60,2,15,1,13
E2E Tests Coverage Report,com.pkb.entities.nhs,PublicNhsAppNotificationLog,57,47,0,0,9,19,10,10,10,10
E2E Tests Coverage Report,com.pkb.backgroundtasks.projection,TaskStatus,0,61,0,0,0,7,0,7,0,7
E2E Tests Coverage Report,com.pkb.backgroundtasks.projection,TaskStatusContainer,0,21,0,0,0,1,0,3,0,3
E2E Tests Coverage Report,com.pkb.backgroundtasks.projection,UploadedDataSync,0,18,0,0,0,3,0,3,0,3
E2E Tests Coverage Report,com.pkb.backgroundtasks.projection,PersonWithoutOwnAccountAccess,33,0,0,0,5,0,5,0,5,0
E2E Tests Coverage Report,com.pkb.backgroundtasks.projection,TaskStatusSummary,15,0,0,0,1,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.externalid.service,ExternalIdService,46,253,3,11,8,33,6,23,4,18
E2E Tests Coverage Report,com.pkb.domain.deletion,PersonDeletionRules,2,109,2,16,0,18,2,13,0,6
E2E Tests Coverage Report,com.pkb.domain.deletion,PersonDeletionRules.new DeletionValidator() {...},0,33,0,0,0,5,0,2,0,2
E2E Tests Coverage Report,com.pkb.domain.deletion,PersonDeletionHandler,11,38,1,1,2,12,1,3,0,3
E2E Tests Coverage Report,com.pkb.domain.deletion,PhrModel,0,1913,0,0,0,226,0,1,0,1
E2E Tests Coverage Report,com.pkb.common.ehrdata.serializer.xml01,MenuDataXmlSerializerHelper,134,338,20,42,26,81,15,23,0,7
E2E Tests Coverage Report,com.pkb.api.internal.converter,PKBPersonToNonSensitivePersonInformationDTOConverter,38,3,0,0,10,1,1,1,1,1
E2E Tests Coverage Report,com.pkb.api.internal.converter,MapOfPKBPersonsToMapOfNonSensitivePersonInformationDTOConverter,34,3,0,0,3,1,4,1,4,1
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl.observation,DiagnosisHandler,0,148,1,5,0,28,1,10,0,8
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl.observation,UnknownHandler,6,23,0,0,3,6,3,4,3,4
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl.observation,ObservationHandler,11,315,1,3,3,42,1,16,0,15
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl.observation,ObservationDeltaHandler,0,78,0,0,0,14,0,3,0,3
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl.observation,AllergyHandler,0,141,1,5,0,28,1,10,0,8
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl.observation,CareRecordProblemHandler,0,85,0,0,0,12,0,5,0,5
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl.observation,MeasurementHandler,6,124,2,4,1,26,2,7,0,6
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.esv2.batch.impl.observation,TestResultHandler,157,15,10,0,31,5,10,2,5,2
E2E Tests Coverage Report,com.pkb.aggregator.integration.hapi.configuration,HapiFhirConfiguration,0,45,0,0,0,6,0,5,0,5
E2E Tests Coverage Report,com.pkb.phplan.entity,TemplateAttachment,104,3,22,0,25,1,24,1,13,1
E2E Tests Coverage Report,com.pkb.phplan.entity,PlanExportDTO,0,100,0,0,0,39,0,24,0,24
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlan.EditableStatus,0,24,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlan.Lazy,0,34,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlanTemplate.TemplateFieldLabel,0,44,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlan.ApprovalStatus,0,34,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.phplan.entity,TemplateField,29,9,0,0,13,3,8,3,8,3
E2E Tests Coverage Report,com.pkb.phplan.entity,TemplateMetric.MetricType,0,54,0,0,0,6,0,1,0,1
E2E Tests Coverage Report,com.pkb.phplan.entity,PlanField,47,38,0,0,12,17,2,11,2,11
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlan.PlanStatus,0,64,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.phplan.entity,TemplateMetric,7,143,0,0,3,61,2,41,2,41
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlanTemplate.TemplateStatus,0,34,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlan,26,260,2,10,9,99,6,63,5,58
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlanAttachment,8,138,0,4,2,44,2,33,2,31
E2E Tests Coverage Report,com.pkb.phplan.entity,PHPlanTemplate,150,36,6,4,54,11,32,8,29,6
E2E Tests Coverage Report,com.pkb.fhir.analysis.ui.rest,MigrationController,5,74,0,4,2,24,1,6,1,4
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,AccessTokenRequestError.ErrorCode,3,89,0,0,1,11,1,2,1,2
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,MissingRequestParameterError,0,12,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,InvalidUsernameParameterError,0,12,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,UnsupportedGrantTypeError,0,12,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,InvalidRefreshTokenError,12,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,BlockedRequestError,0,6,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,InvalidAuthCodeError,12,16,0,0,2,2,1,1,1,1
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,GrantTypeNotAllowedException,28,0,0,0,6,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,AccessTokenRequestError,0,39,0,2,0,13,0,6,0,5
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,InvalidHTTPMethodError,0,16,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,WrongPasswordError,0,6,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,InaccessibleAccountError,6,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.common.api.error.accesstoken,InvalidClientIdError,0,11,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.api.fhir.document,DocumentReferenceMapper,21,255,1,1,5,51,3,9,2,9
E2E Tests Coverage Report,com.pkb.phoenix.repository.taskeventlog,TaskEventLogJooqRepository,0,162,0,0,0,29,0,6,0,6
E2E Tests Coverage Report,com.pkb.fhirwall.service.exception,DefaultExceptionHandler,42,6,2,0,8,3,3,1,2,1
E2E Tests Coverage Report,com.pkb.exception,TwoFactorAuthenticationMandatoryException,0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.exception,PatientAlreadyInTeamException,0,10,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.exception,DisplayableException,0,27,0,0,0,10,0,5,0,5
E2E Tests Coverage Report,com.pkb.exception,IllegalReuseOfEmailAddressException,12,4,0,0,6,2,3,1,3,1
E2E Tests Coverage Report,com.pkb.exception,IllegalPatientIdentifiersUpdateException,0,23,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.exception,ConsentDeclarationRequiredException,12,4,0,0,6,2,3,1,3,1
E2E Tests Coverage Report,com.pkb.exception,PatientNotFoundException,5,4,0,0,2,2,1,1,1,1
E2E Tests Coverage Report,com.pkb.exception,InvalidEmailAddressException,12,0,0,0,6,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.exception,PatientMismatchException,4,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.exception,ConflictingPatientIdentifiersException,6,10,0,0,2,4,2,1,2,1
E2E Tests Coverage Report,com.pkb.exception,IncompleteCryptoResponseException,10,0,0,0,4,0,2,0,2,0
E2E Tests Coverage Report,com.pkb.exception,PKBException,4,12,0,0,2,6,1,3,1,3
E2E Tests Coverage Report,com.pkb.exception,TeamNotFoundException,5,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.exception,NotificationFailureException,16,0,0,0,6,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.exception,AuthorizationException,6,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.exception,TeamSelectionRequiredException,13,3,0,0,6,2,3,1,3,1
E2E Tests Coverage Report,com.pkb.exception,AssertedLoginIdentityPresentException,3,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.exception,ConsentReviewRequiredException,12,4,0,0,6,2,3,1,3,1
E2E Tests Coverage Report,com.pkb.exception,ApiCallMalformedException,0,9,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.exception,ValidationException,0,34,0,0,0,9,0,4,0,4
E2E Tests Coverage Report,com.pkb.exception,PersonIsNotPatientException,0,10,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.exception,MailException,7,5,0,0,4,2,2,1,2,1
E2E Tests Coverage Report,com.pkb.exception,MultiplePatientSameIdentifierException,16,0,0,0,6,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.exception,NoEmailAddressException,0,5,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.exception,RestException,27,14,0,0,9,5,4,2,4,2
E2E Tests Coverage Report,com.pkb.exception,SetContextNotAuthorisedException,7,0,0,0,4,0,2,0,2,0
E2E Tests Coverage Report,com.pkb.exception,UserAlreadyExistsException,31,0,0,0,13,0,5,0,5,0
E2E Tests Coverage Report,com.pkb.exception,ValidationErrors,9,43,0,4,2,10,1,6,1,4
E2E Tests Coverage Report,com.pkb.exception,DisplayableException.DisplayAs,0,24,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.exception,MessageException,11,5,0,0,6,2,3,1,3,1
E2E Tests Coverage Report,com.pkb.exception,NoCryptoAccessException,0,5,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.exception,InvalidSecurityQuestionAnswerException,27,0,0,0,12,0,5,0,5,0
E2E Tests Coverage Report,com.pkb.exception,FileUploadException,13,0,0,0,6,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.exception,CalendarException,12,0,0,0,6,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.exception,UncheckedNamingException,5,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.exception,PKBPluginException,106,0,14,0,31,0,12,0,5,0
E2E Tests Coverage Report,com.pkb.exception,FormattingException,5,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.exception,DecryptionFailedException,9,0,0,0,4,0,2,0,2,0
E2E Tests Coverage Report,com.pkb.exception,TwoFactorAuthenticationRequiredException,0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,org.springframework.security.web.savedrequest,SavedRequestConstant,3,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.common.ehrdata.serialization,EHRDataSerializer,0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.common.ehrdata.serialization,EHRDataDeserializer,0,13,0,0,0,3,0,2,0,2
E2E Tests Coverage Report,com.pkb.authz.policy,PolicyBuilder,0,46,0,0,0,12,0,7,0,7
E2E Tests Coverage Report,com.pkb.authz.policy,PolicyBuilderAdditionalConditionsStage,0,22,0,0,0,7,0,4,0,4
E2E Tests Coverage Report,com.pkb.authz.policy,PolicyBuilderFinalizer,0,26,0,0,0,8,0,4,0,4
